_id,classify,tweetId,timeTweet,tweetUrl,text_cleaned,text_origin
ObjectId("5e5072c7160e825aac3e2c44"),angry,1231009325922971648,Sat Feb 22 00:14:29 +0000 2020,https://twitter.com/NemoDro421/statuses/1231009325922971648,going court get custody daughter psychological exam psychiatrist tell court marijuana zero negative effects cognitive abilities one best moments life face_with_steam_from_nose raising_hands_medium-dark_skin_tone,When I was going to court to get custody of my daughter  I did a psychological exam  and the psychiatrist had to tell the court that marijuana has ZERO negative effects on my cognitive abilities. That was one of the best moments of my life.  😤🙌🏾
ObjectId("5e5072c7160e825aac3e2c45"),angry,1231009325549850624,Sat Feb 22 00:14:28 +0000 2020,https://twitter.com/CoffeeHead240/statuses/1231009325549850624,god ima throw smack spell check face_with_symbols_on_mouth live multicultural world advanced technology even spell check covers used foreign words english speaking public like come,My god imma throw some smack down on spell check.🤬 we live in a multicultural world of advanced technology and we don’t even have a spell check that covers most used foreign words in English speaking public. Like come on. https://t.co/z55bhMuYKU
ObjectId("5e5072c7160e825aac3e2c46"),angry,1231009314170658818,Sat Feb 22 00:14:26 +0000 2020,https://twitter.com/Valerie43720557/statuses/1231009314170658818,poor thing kek prepared festering angry cuck next great,@tactsitra @ParkerTroyMAGA @TeamTrump @realDonaldTrump Poor thing  kek. Be prepared to be a festering  angry cuck for the next great while.
ObjectId("5e5072c7160e825aac3e2c47"),angry,1231009311884595200,Sat Feb 22 00:14:25 +0000 2020,https://twitter.com/caldawgyy/statuses/1231009311884595200,imagine getting angry worked ... gif,@PigsieBust @aggravatedwolf @TheAcademy imagine getting this angry and worked up about a...gif?
ObjectId("5e5072c7160e825aac3e2c48"),angry,1231009310072885249,Sat Feb 22 00:14:25 +0000 2020,https://twitter.com/JHurwith/statuses/1231009310072885249,criminal fraudulent illegal immigrant pouting_face need thrown country pouting_face,@IlhanMN Criminal fraudulent illegal immigrant!😡 You need to be thrown out of this country!😡
ObjectId("5e5072c7160e825aac3e2c49"),angry,1231009309430931456,Sat Feb 22 00:14:25 +0000 2020,https://twitter.com/Melody_Conrad13/statuses/1231009309430931456,finally scrolled way last post instagram force stopped loudly_crying_face face_with_steam_from_nose,@PlaylistLive I HAD FINALLY SCROLLED ALL THE WAY TO THE LAST POST AND MY INSTAGRAM FORCE STOPPED ITSELF 😭😤
ObjectId("5e5072c7160e825aac3e2c4a"),angry,1231009304846753792,Sat Feb 22 00:14:23 +0000 2020,https://twitter.com/riverrat1212/statuses/1231009304846753792,first rule strong front hurtful people never let hurt triangulating gf brought son swap twice get angry lose parents even like lost car house half 401k,First rule of being strong in front of hurtful people Never let on that you're hurt He's triangulating with the gf. Brought her to son swap twice now. I will not get angry. I didn't lose  his parents don't even like him now. She lost her car. I have a house and half of his 401k.
ObjectId("5e5072c7160e825aac3e2c4b"),angry,1231009304326627328,Sat Feb 22 00:14:23 +0000 2020,https://twitter.com/binchanism/statuses/1231009304326627328,jfskfhsjdj mean wont even flirt face_with_steam_from_nose would rejected anyways,@lumierebbh JFSKFHSJDJ i mean he wont even flirt with me 😤 i would have rejected him anyways
ObjectId("5e5072c7160e825aac3e2c4c"),angry,1231009302267088896,Sat Feb 22 00:14:23 +0000 2020,https://twitter.com/sicksixteen/statuses/1231009302267088896,wan na slap cuffs eyes take custody oncoming_police_car pouting_face look eye balls cherries batty peach dick eggplant flushed_face like wagwan batyman grimacing_face come officer man_police_oficer seen eyes balls cherries batty peach dick eggplant month se-no-evil_monkey bm pregnant_woman links woman_pouting_medium_skin_tone chick blond-haired_woman_medium_skin_tone,Wanna slap cuffs on me👀 Take me to custody🚔😡 And look👁 at my balls🍒  batty🍑and dick🍆😳 Like wagwan for battyman?😬 Come on officer👮‍♂️ You've seen👀 my balls🍒  batty🍑and dick🍆this month🙈 More than my BM🤰  more than my links🙎🏽‍♀️more than my chick👱🏽‍♀️
ObjectId("5e5072c7160e825aac3e2c4d"),angry,1231009293597630465,Sat Feb 22 00:14:21 +0000 2020,https://twitter.com/Hughie1953/statuses/1231009293597630465,communist proper gander program playing system advantage pouting_face nerd_face,This is a communist proper gander program! They are playing the system to their advantage!😡🤓 https://t.co/YQxIHk6zC2
ObjectId("5e5072c7160e825aac3e2c4e"),angry,1231009281090162688,Sat Feb 22 00:14:18 +0000 2020,https://twitter.com/martinez_sahiry/statuses/1231009281090162688,hate angry get amp feel w/ bullshit happening around us feel like running feel like fighting back last year amp year tore us apart amp nobody page anymore keep hoping either shift back together grow together slepy_face,I hate how angry I get &amp; feel w/ all this bullshit happening around us. I feel like running but then I feel like fighting back. Last year &amp; this year tore us all apart &amp; nobody is on the same page anymore. I keep hoping that we will either shift back together or grow together.😪
ObjectId("5e5072c7160e825aac3e2c4f"),angry,1231009277285994496,Sat Feb 22 00:14:17 +0000 2020,https://twitter.com/GameMasterHaze/statuses/1231009277285994496,got ta say fortnite sparkling_heart playin squads much fun solos smiling_face_with_smiling_eyes thumbs_up cause alone really makes rage face_with_symbols_on_mouth sometimes pleading_face,So I gotta say on #Fortnite I 💖 playin #Squads it’s so much more fun than #solos 😊👍 cause when I’m alone it really makes me #rage 🤬 sometimes 🥺 https://t.co/bgYLmvgzKt
ObjectId("5e5072c7160e825aac3e2c50"),angry,1231009274333028352,Sat Feb 22 00:14:16 +0000 2020,https://twitter.com/MayannAlano1/statuses/1231009274333028352,talking person behind back specially lovesome one ..this much pouting_face,Talking to the person behind your back specially that you lovesome one to do that ..this is to much 😡
ObjectId("5e5072c7160e825aac3e2c51"),angry,1231009267001458688,Sat Feb 22 00:14:14 +0000 2020,https://twitter.com/russellsandy57/statuses/1231009267001458688,schif loser needs impeached prison lies pouting_face pouting_face pouting_face pouting_face trumpence2020,Schiff  what a loser!!! He needs to be impeached and in prison!!! What about all of his lies!!!😡😡😡😡#TrumpPence2020 https://t.co/oxtkVKi4V1
ObjectId("5e5072c7160e825aac3e2c52"),angry,1231009266473095168,Sat Feb 22 00:14:14 +0000 2020,https://twitter.com/MabongaTapiwa/statuses/1231009266473095168,fan lakers barcelona painful two franchises run corruption zero loyalty loudly_crying_face loudly_crying_face loudly_crying_face angry_face angry_face angry_face angry_face nba espn,Being a fan of both the Lakers and Barcelona is painful. Two franchises run on corruption with zero loyalty.😭😭😭😠😠😠😠#NBA #ESPN
ObjectId("5e5072c7160e825aac3e2c53"),angry,1231009264979922945,Sat Feb 22 00:14:14 +0000 2020,https://twitter.com/SophieRebekkaa/statuses/1231009264979922945,still peterborough date tour -.- means got ta travel see face_with_steam_from_nose grining_squinting_face luckily got sheffield tickets december else would sulked face_with_tears_of_joy winking_face_with_tongue xx,@AstonMerrygold still no Peterborough date on the tour -.- means I gotta travel now to see you all. 😤😆 Luckily for you I got Sheffield tickets for December else I’d have SULKED! 😂😜 xx
ObjectId("5e5072c7160e825aac3e2c54"),angry,1231009264531013632,Sat Feb 22 00:14:14 +0000 2020,https://twitter.com/abbyparkins11/statuses/1231009264531013632,fuck jacks pizza called hour ahead time get food break even come pouting_face,Fuck jacks pizza  called an hour ahead of time to get food here by my break and it didn’t even come 😡
ObjectId("5e5072c7160e825aac3e2c55"),angry,1231009262840606720,Sat Feb 22 00:14:13 +0000 2020,https://twitter.com/dragoherder/statuses/1231009262840606720,whole feed rightfully celebrating warren furious angry blomberg rich asshole debate upset bernie campaigning platform ... bemusing,@jourdayen Her whole feed is her (rightfully) celebrating Warren being furious and angry at Bloomberg for being a rich asshole during the debate so for her to be upset with Bernie campaigning on that platform is...bemusing.
ObjectId("5e5072c7160e825aac3e2c56"),angry,1231009258537283584,Sat Feb 22 00:14:12 +0000 2020,https://twitter.com/MadamS8N/statuses/1231009258537283584,impotent angry prolife christian dude like rest,@ABloomfield1971 Some impotent  angry prolife christian dude.   Just like all the rest.
ObjectId("5e5072c7160e825aac3e2c57"),angry,1231009253218865152,Sat Feb 22 00:14:11 +0000 2020,https://twitter.com/lisoofilm_/statuses/1231009253218865152,somebody show want blinks want concert later something would show screen big banner fuck tired pouting_face pouting_face pouting_face pouting_face blackpink,@ygent_official @Jazwares Can somebody show want blinks want on concert later. Something would show on screen or big banner. Fuck off we are all tired 😡😡😡😡 #Blackpink
ObjectId("5e5072c7160e825aac3e2c58"),angry,1231009231551094784,Sat Feb 22 00:14:06 +0000 2020,https://twitter.com/CuteGamingBlond/statuses/1231009231551094784,three years ... believe mary many people thought would fall apart first six months angry instead ...,@ThaGanjaGoddess @RealFangedOne Three years...? Can you believe it  Mary? So many people thought we would fall apart in the first six months. Some of them were angry because he was with me instead of... the other.
ObjectId("5e5072c7160e825aac3e2c59"),angry,1231009230242668544,Sat Feb 22 00:14:06 +0000 2020,https://twitter.com/Gettunoiu/statuses/1231009230242668544,18. fucking angry getting emotional terribly bullied 9 year old learn victim frowning_face ps 9,He's 18. I'm fucking angry. Getting emotional about a terribly bullied 9 year old just to learn there is no victim.☹️  ps: he's 9
ObjectId("5e5072c7160e825aac3e2c5a"),angry,1231009220880932864,Sat Feb 22 00:14:03 +0000 2020,https://twitter.com/OyindamolaAyo16/statuses/1231009220880932864,vex comot twitter say like ship pouting_face coming back ... ..i dear hear names like meradin mortuary mirinda abeg get names woman_gesturing_OK woman_gesturing_OK face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy ultimateloveng,I vex commot Twitter   say i no like my ship😡  coming back.....i dear hear names like  meradin  mortuary  mirinda and all. Abeg who get all these names?🙆‍♀️🙆‍♀️😂😂😂😂😂#UltimateLoveNG https://t.co/L583cpSzev
ObjectId("5e5072c7160e825aac3e2c5b"),angry,1231009212022611969,Sat Feb 22 00:14:01 +0000 2020,https://twitter.com/BenningtonQuibb/statuses/1231009212022611969,noticed lost followers spoke politics erasure violence read atone humans face_with_steam_from_nose,Noticed how I lost followers when I spoke about politics. That’s erasure. That’s violence. Read here to atone  humans. 😤 https://t.co/tyVCfzoOjk
ObjectId("5e5072c7160e825aac3e2c5c"),angry,1231009205378846721,Sat Feb 22 00:14:00 +0000 2020,https://twitter.com/BarbaraRKay/statuses/1231009205378846721,nah angry young man going shut blocks angry gay guy,@hEnereyG @robdominic Nah. What an angry young man you are. But I am going to shut YOU up [blocks angry gay guy]
ObjectId("5e5072c7160e825aac3e2c5d"),angry,1231009205047291904,Sat Feb 22 00:14:00 +0000 2020,https://twitter.com/Vince_Vaughn22/statuses/1231009205047291904,woke tita angry borderline shouting someone downstairs thought giving sermons son turned scolding dog cuz breastfeed puppies,Woke up to my tita angry borderline shouting at someone downstairs. Thought she was giving sermons to her son. Turned out she was just scolding our dog cuz she won't breastfeed her puppies.
ObjectId("5e5072c7160e825aac3e2c5e"),angry,1231009204204396544,Sat Feb 22 00:13:59 +0000 2020,https://twitter.com/DeeSyrus1/statuses/1231009204204396544,see say wasup love talk relieved_face wont take fucking disrespect angry_face,If you see me say wassup. I love to talk 😌 But i wont take no fucking disrespect.😠
ObjectId("5e5072c7160e825aac3e2c5f"),angry,1231009191164305408,Sat Feb 22 00:13:56 +0000 2020,https://twitter.com/offthemarktweet/statuses/1231009191164305408,thanks monsterhearts stream discovered fantasy high currently angry watching sooner areyoumydad,Thanks to the #monsterhearts stream  and @agbeardsley  I discovered @dimension20show: Fantasy High. And I am currently angry at myself for not watching this sooner. #AreYouMyDad
ObjectId("5e5072c7160e825aac3e2c60"),angry,1231009185950658561,Sat Feb 22 00:13:55 +0000 2020,https://twitter.com/NoEmptySuits/statuses/1231009185950658561,get many people find angry unpleasant uncharming man acceptable presidential candidate,I just don’t get how so many people find this angry  unpleasant  uncharming man acceptable as a presidential candidate. https://t.co/qHZQaTf53O
ObjectId("5e5072c7160e825aac3e2c61"),angry,1231009182255632385,Sat Feb 22 00:13:54 +0000 2020,https://twitter.com/epicLAN/statuses/1231009182255632385,ashe would mad face_with_steam_from_nose face_with_steam_from_nose epic29 television,If i was that Ashe i'd be mad 😤😤#epic29  📺: https://t.co/ozYWjSdPJg https://t.co/7BQZzw96Fw
ObjectId("5e5072c7160e825aac3e2c62"),angry,1231009178199609345,Sat Feb 22 00:13:53 +0000 2020,https://twitter.com/honorableno7/statuses/1231009178199609345,anime skips many chapters surprised skipping entirety mei arc face_with_steam_from_nose face_with_steam_from_nose,the anime skips too many chapters I won't be surprised them skipping the entirety of the mei arc 😤😤
ObjectId("5e5072c7160e825aac3e2c63"),angry,1231009164442423301,Sat Feb 22 00:13:50 +0000 2020,https://twitter.com/4thGear1/statuses/1231009164442423301,uper-midle class school balto county balto city ... loch raven hs good school student move college ... balto co full trump flags signs stickers ... ..so know parents angry indoctrination instead education,@ASimplePatriot @gatewaypundit an upper-middle class school in Balto County NOT Balto City...Loch Raven HS is a very good school and most student move on to College...BALTO Co is full of Trump Flags and signs and stickers.....so I know most of the parents are angry with the indoctrination instead of education.
ObjectId("5e5072c7160e825aac3e2c64"),angry,1231009163540664320,Sat Feb 22 00:13:50 +0000 2020,https://twitter.com/jrttwingmailco1/statuses/1231009163540664320,josh gon na explain kids getting death threats ... '' kids cheated get trophy remotely earn people angry threw everything hold dear bus including family get '' ... ...,@GarysheffieldJr Josh is gonna have to explain to his kids why he's getting death threats..."Kids I cheated to get a trophy that I didn't remotely earn and people are angry because I threw everything I hold dear under the bus including my family to get it"......
ObjectId("5e5072c7160e825aac3e2c65"),angry,1231009162601078785,Sat Feb 22 00:13:50 +0000 2020,https://twitter.com/finnkory/statuses/1231009162601078785,base customized characters cause w gay shit face_with_steam_from_nose face_with_steam_from_nose face_with_steam_from_nose,This is why I base my customized characters off myself cause we not w that gay shit 😤😤😤 https://t.co/ZqNGQYzbEZ
ObjectId("5e5072c7160e825aac3e2c66"),angry,1231009156045381632,Sat Feb 22 00:13:48 +0000 2020,https://twitter.com/meek_aleey/statuses/1231009156045381632,kachia fa outskirt kaduna talking metropolis,@yahbabar @IU_Wakili @saleemtofah @AbdullahiAbba_ @SkinnyBoi001_ @MG_Maigamo @AHayatu @bachure @angry_ustaaz Kachia fa  is outskirt of Kaduna  we are talking about the metropolis
ObjectId("5e5072c7160e825aac3e2c67"),angry,1231009151813328896,Sat Feb 22 00:13:47 +0000 2020,https://twitter.com/MikePortnoy/statuses/1231009151813328896,ridiculous ... pouting_face either give 2nd highest bidder extend auction,@grahamwire @Loudwire Ridiculous... 😡 Either give to the 2nd highest bidder or extend the auction!
ObjectId("5e5072c7160e825aac3e2c68"),angry,1231009148181061632,Sat Feb 22 00:13:46 +0000 2020,https://twitter.com/kyranet_/statuses/1231009148181061632,lo lore de skyra baby_angel_medium-light_skin_tone mithel angry_face_with_horns,A lo lore de @SkyraBot (?)  Skyra 👼🏼                                     | Mithell 👿 https://t.co/2tvj84yvgy https://t.co/Vnf2utqYXm
ObjectId("5e5072c7160e825aac3e2c69"),angry,1231009133257723905,Sat Feb 22 00:13:43 +0000 2020,https://twitter.com/BankerG2/statuses/1231009133257723905,mean think president would right angry situation given risks get saying wrong time make point,@donomom54 @jdawsey1 @yabutaleb7 I mean I think any President would have a right to be angry in this situation given the risks. I get what you are saying but wrong time to make point.
ObjectId("5e5072c7160e825aac3e2c6a"),angry,1231009107173429248,Sat Feb 22 00:13:36 +0000 2020,https://twitter.com/KallistoEydis/statuses/1231009107173429248,wtf people amp still getting pisy female angry angry every woman angry god old white men trying tell us allowed bodies years damn right angry,@JRubinBlogger WTF is with you people &amp; still getting pissy if a female is angry? SHE SHOULD be angry! Every woman should be angry! My God   we've had old white men trying to tell us what we're allowed to do with our bodies for years. Damn right  she's angry!
ObjectId("5e5072c7160e825aac3e2c6b"),angry,1231009102492553217,Sat Feb 22 00:13:35 +0000 2020,https://twitter.com/MzPrissy44/statuses/1231009102492553217,cause know win fair square cheating solution pouting_face,@GretaGroots @samstein Cause they know they can’t win fair and square so cheating is their solution. 😡
ObjectId("5e5072c7160e825aac3e2c6c"),angry,1231009102131814405,Sat Feb 22 00:13:35 +0000 2020,https://twitter.com/sweetlilsoul_/statuses/1231009102131814405,neverbernie lefts version jack-o-lantern amp record proves face_with_symbols_on_mouth russia said interfering aid bernie sanders 2020 election,#NeverBernie he is the lefts version of 🎃 &amp; his record proves it! 🤬 Russia Is Said to Be Interfering to Aid Bernie Sanders in 2020 Election https://t.co/QgB2kQxH6f
ObjectId("5e5072c7160e825aac3e2c6d"),angry,1231009100806475777,Sat Feb 22 00:13:35 +0000 2020,https://twitter.com/wolfeyesi/statuses/1231009100806475777,oh one listen ignorant people child bullied hope someone finds girl tell wrong face_with_steam_from_nose,@AbelRod29332525 Oh your one of those who listen to ignorant people and not a child being bullied I hope someone finds that girl and tell her she’s wrong 😤
ObjectId("5e5072c7160e825aac3e2c6e"),angry,1231009100244439041,Sat Feb 22 00:13:35 +0000 2020,https://twitter.com/KyroShujin/statuses/1231009100244439041,nah would really jamaican ate skin face_with_steam_from_nose,Nah she'd be really Jamaican if she ate it with the skin😤 https://t.co/QLsOBZcIOW
ObjectId("5e5072c7160e825aac3e2c6f"),angry,1231009100244320257,Sat Feb 22 00:13:35 +0000 2020,https://twitter.com/Lord_of_Saarl/statuses/1231009100244320257,mean like loudly_crying_face loudly_crying_face loudly_crying_face peniz angry,@ronn_aa @thatgoddess____ I didn't mean it like that😭😭😭.  My penizz is just angry
ObjectId("5e5072c7160e825aac3e2c70"),angry,1231009099342630912,Sat Feb 22 00:13:34 +0000 2020,https://twitter.com/atomichairdryer/statuses/1231009099342630912,feeling sorry self gathered thoughts starting think cunts ripin pish give benefit doubt prof new disaster every week pushing hope proven wrong usually right face_with_symbols_on_mouth,Now I’m not feeling sorry for my self I’ve gathered my thoughts and I’m starting to think some cunts are rippin the pish. I give them the benefit of doubt because I have no prof but a new disaster every week is pushing it. I hope to be proven wrong but I’m usually right. 🤬
ObjectId("5e5072c7160e825aac3e2c71"),angry,1231009099334086656,Sat Feb 22 00:13:34 +0000 2020,https://twitter.com/Gerardo04_/statuses/1231009099334086656,tickets lakers clips game stars likely play ima get money back go another game face_with_symbols_on_mouth expresionles_face,I have tickets to the lakers clips game and now the stars most likely won’t play  ima have to get my money back and go to another game now!🤬😑
ObjectId("5e5072c7160e825aac3e2c72"),angry,1231009096255655936,Sat Feb 22 00:13:34 +0000 2020,https://twitter.com/FirstRdBust/statuses/1231009096255655936,... last resort works turn kids disruptive kids usually want get home much anyone however works bigger kids h.s m.s way involve parents live place parents angry,@IAmSalsaVerde ... be a last resort.  It works to turn the other kids on the disruptive kids because they usually want to get home as much as anyone. This  however  only works on the bigger kids - H.S. and M.S. There is a way to involve parents but if you live in a place where parents are angry
ObjectId("5e5072c7160e825aac3e2c73"),angry,1231009089183895552,Sat Feb 22 00:13:32 +0000 2020,https://twitter.com/1984News_/statuses/1231009089183895552,typical never satisfied sour forever angry leftist ...,The typical never satisfied sour forever angry leftist.... https://t.co/SehJue3ngi
ObjectId("5e5072c7160e825aac3e2c74"),angry,1231009086784729088,Sat Feb 22 00:13:31 +0000 2020,https://twitter.com/theelainewrites/statuses/1231009086784729088,trend pathologizing anger intrinsically bad evil thing unhealthy method control saying even allowed angry boundaries crossed way silencing dissent enforce oppressive status quo,This trend of pathologizing anger as intrinsically a bad or evil thing is both unhealthy and a method of control - by saying we're not even allowed to be angry when our own boundaries are crossed is a way of silencing dissent and enforce an oppressive status quo
ObjectId("5e5072c7160e825aac3e2c75"),angry,1231009082623971329,Sat Feb 22 00:13:30 +0000 2020,https://twitter.com/chewsterino/statuses/1231009082623971329,street racing joke grimacing_face grimacing_face fuck ford gt lost honda really hit front bumper jokes dip pouting_face,Street racing is no joke 😬😬 fuck that ford gt lost to a Honda he really hit my front bumper for jokes and dip😡
ObjectId("5e5072c7160e825aac3e2c76"),angry,1231009082124824579,Sat Feb 22 00:13:30 +0000 2020,https://twitter.com/dearsoonkyu/statuses/1231009082124824579,sm_fire_kimyoungjin fucking kidding mf fired face_with_symbols_on_mouth better get ass,#SM_Fire_KimYoungjin  are you fucking kidding me? if this mf isn't fired 🤬 @SMTOWNGLOBAL you better get their ass
ObjectId("5e5072c7160e825aac3e2c77"),angry,1231009078748549120,Sat Feb 22 00:13:30 +0000 2020,https://twitter.com/kanadalibuse/statuses/1231009078748549120,happened far many times ask `` guys speak arabic '' woman_facepalming_light_skin_tone face_with_steam_from_nose,it's happened far too many times where they ask me "do you guys speak Arabic?" 🤦🏻‍♀️😤
ObjectId("5e5072c7160e825aac3e2c78"),angry,1231009076991135745,Sat Feb 22 00:13:29 +0000 2020,https://twitter.com/Wrestlenailia/statuses/1231009076991135745,come chat get angry otis happy fiend,Come chat! Get angry about Otis and happy with The Fiend! https://t.co/NZpokN1BEF
ObjectId("5e5072c7160e825aac3e2c79"),angry,1231009073161621507,Sat Feb 22 00:13:28 +0000 2020,https://twitter.com/wonpilicious/statuses/1231009073161621507,deleted previous tweet damn wrong spelling face_with_steam_from_nose prince fake boyfriend lt,[ deleted the previous tweet because of my damn wrong spelling 😤 ]  The PRINCE with his fake boyfriend :&lt; @soonderehoon https://t.co/yt7IJS7ioZ
ObjectId("5e5072c7160e825aac3e2c7a"),angry,1231009072851357699,Sat Feb 22 00:13:28 +0000 2020,https://twitter.com/mubaraksumar02/statuses/1231009072851357699,trying figure bam bam trending seeing `` forget bam bam blah blah blah '' twet..shey mad ap bayi pouting_face pouting_face pouting_face,Me trying to figure out why Bam Bam is trending and all I'm seeing is "forget Bam Bam and blah blah blah" tweet..shey we're not mad on this app bayii 😡😡😡
ObjectId("5e5072c7160e825aac3e2c7b"),angry,1231009068350758912,Sat Feb 22 00:13:27 +0000 2020,https://twitter.com/FriedrichSmith/statuses/1231009068350758912,either sanders blomberg would take republican votes trump sanders takes angry white vote blomberg takes moderates neither sanders blomberg awful trump anybodybutump,@washingtonpost Either Sanders or Bloomberg would take Republican votes from Trump.  Sanders takes some of the angry white vote. Bloomberg takes some of the moderates.  Neither Sanders nor Bloomberg are as awful as Trump.  #AnybodyButTump
ObjectId("5e5072c7160e825aac3e2c7c"),angry,1231009062524833792,Sat Feb 22 00:13:26 +0000 2020,https://twitter.com/angry_hopeful/statuses/1231009062524833792,sister idolatry bible jesus bible speaks jesus points us jesus jesus fulfillment bible bible god quotes necessary `` alcohol '' alcohol bourbon exact,@mrsnyamajor No  Sister  that is idolatry. The bible is not Jesus. The bible speaks of Jesus and points us to Jesus. Jesus is the fulfillment of the Bible. The bible is NOT God.  and  not quotes necessary. It's not "alcohol" its alcohol. Bourbon to be exact.
ObjectId("5e5072c7160e825aac3e2c7d"),angry,1231009057613524992,Sat Feb 22 00:13:25 +0000 2020,https://twitter.com/KLGLASS2/statuses/1231009057613524992,cultists traits low self worth always angry always blame others highly suggestible schizotypal thinking seeking meaning seeking identity need validation source carolyn steber/bustle.com,Cultists' Traits  Low Self Worth Always Angry Always Blame Others Are Highly Suggestible Schizotypal Thinking Seeking Meaning Seeking Identity Need Validation  Source: Carolyn Steber/Bustle.com
ObjectId("5e5072c7160e825aac3e2c7e"),angry,1231009056988504065,Sat Feb 22 00:13:24 +0000 2020,https://twitter.com/0yogini0/statuses/1231009056988504065,republicans congress fck voices pouting_face face_with_symbols_on_mouth republicantraitors spinelesrepublicans,@RepTomColeman WHAT ABOUT THE REPUBLICANS IN CONGRESS!! WHERE THE FCK ARE THEIR  VOICES???? 😡🤬#RepublicanTraitors #SpinelessRepublicans
ObjectId("5e5072c7160e825aac3e2c7f"),angry,1231009045152055296,Sat Feb 22 00:13:22 +0000 2020,https://twitter.com/GastonSalomone/statuses/1231009045152055296,haha kidding bro course okay form bullying okay face_with_steam_from_nose,@Agusiscute Haha I’m kidding bro but of course it’s not okay. Any form of bullying is not okay. 😤
ObjectId("5e5072c7160e825aac3e2c80"),angry,1231009045022003205,Sat Feb 22 00:13:22 +0000 2020,https://twitter.com/siraar0n/statuses/1231009045022003205,gbl fix damn hack losing easy battles bcuz damn airplane mode annoyed angry_face,@NianticHelp GBL! Fix the damn hack  losing easy battles bcuz of the damn airplane mode. So annoyed 😠
ObjectId("5e5072c7160e825aac3e2c81"),angry,1231009044329975808,Sat Feb 22 00:13:21 +0000 2020,https://twitter.com/jstmeecindy/statuses/1231009044329975808,everybody angry comin give em energy receive musical_notes,Everybody’s angry and they’re comin for me  but I can’t give em energy that I won’t receive 🎶
ObjectId("5e5072c7160e825aac3e2c82"),angry,1231009037472403461,Sat Feb 22 00:13:20 +0000 2020,https://twitter.com/I_Phoenix_Rise/statuses/1231009037472403461,want celebrities celebrities pay security would good true still burden british taxpayers pouting_face,@ChicDelights8 @Murky__Meg Why should they? They want to be celebrities  they do what other celebrities do  they pay for their own security  but that would be too good to be true  it will still be the burden of British taxpayers.😡
ObjectId("5e5072c7160e825aac3e2c83"),angry,1231009035991863297,Sat Feb 22 00:13:19 +0000 2020,https://twitter.com/Jonesville_/statuses/1231009035991863297,duo banging hard even find parking spot go guitar center face_with_steam_from_nose face_with_steam_from_nose face_with_steam_from_nose fuck ’ bitch man_shruging_medium_skin_tone,DUO be banging so hard I can’t even find a parking spot to go in guitar center. 😤😤😤 fuck y’all be doing in that bitch 🤷🏽‍♂️
ObjectId("5e5072c7160e825aac3e2c84"),angry,1231009020040884225,Sat Feb 22 00:13:16 +0000 2020,https://twitter.com/VanRoth815/statuses/1231009020040884225,trudeau says blockades must come sounds convicting message face_with_roling_eyes fake fraud ... look dictionary trudeau name beside word face_with_symbols_on_mouth,Trudeau now says the blockades must come down.  He sounds so convicting in his message.  NOT!  🙄  FAKE  FRAUD...look it up in the dictionary  Trudeau's name is beside each word! 🤬
ObjectId("5e5072c7160e825aac3e2c85"),angry,1231009017012469760,Sat Feb 22 00:13:15 +0000 2020,https://twitter.com/evaelle/statuses/1231009017012469760,anyone angry inclusion never understood way call history,@markos Why was anyone angry at that inclusion?  Never understood.  It's the only way to call him on his history.
ObjectId("5e5072c7160e825aac3e2c86"),angry,1231009007952973824,Sat Feb 22 00:13:13 +0000 2020,https://twitter.com/WatchingWhatYou/statuses/1231009007952973824,oh ok. people getting burned luxury afford stay angry motivated,@EmaCornaCopia @AngrierWHStaff . Oh  ok.   People are getting burned out. But that's a luxury we can't afford. We have to stay angry and motivated.
ObjectId("5e5072c7160e825aac3e2c87"),angry,1231008998821900288,Sat Feb 22 00:13:11 +0000 2020,https://twitter.com/LoulouResists/statuses/1231008998821900288,hey ... .we pissed gon na take anymore bullshit face_with_steam_from_nose face_with_steam_from_nose face_with_steam_from_nose enoughisenough,Hey @GOP ....we’re pissed and we’re not gonna take anymore of this bullshit😤😤😤 #EnoughIsEnough https://t.co/ByDRORuBDs
ObjectId("5e5072c7160e825aac3e2c88"),angry,1231008995378225152,Sat Feb 22 00:13:10 +0000 2020,https://twitter.com/chumwrotethat/statuses/1231008995378225152,die face_with_steam_from_nose also beautiful purple_heart,@ShrimpLingSoup @frumpmcgrump What! You can't just die! 😤  Also  you're beautiful 💜
ObjectId("5e5072c7160e825aac3e2c89"),angry,1231008995155931137,Sat Feb 22 00:13:10 +0000 2020,https://twitter.com/Defaulting12/statuses/1231008995155931137,og tango mango edit style worked whole life get understand pouting_face pouting_face pouting_face pouting_face pouting_face pouting_face pouting_face pouting_face pouting_face pouting_face pouting_face pouting_face pouting_face pouting_face pouting_face,@ITalkFortnite NOT MY OG TANGO MANGO WHERE IS MY EDIT STYLE I WORKED MY WHOLE LIFE TO GET IT YOU DO NOT UNDERSTAND 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡
